,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
142,611630,Branta,bernicla,,birds,Brant Goose,Alan Dalton,Ireland,"Dublin, Dublin City, County Dublin",53.3723,-6.1492,0,call,"female, male","adult, juvenile",field recording,//xeno-canto.org/611630,https://xeno-canto.org/611630/download,XC611630-Brent Goose 301220.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BBJSEFYVPV/ffts/XC611630-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BBJSEFYVPV/ffts/XC611630-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BBJSEFYVPV/ffts/XC611630-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BBJSEFYVPV/ffts/XC611630-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BBJSEFYVPV/wave/XC611630-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BBJSEFYVPV/wave/XC611630-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BBJSEFYVPV/wave/XC611630-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:29,12:00,2020-12-30,2020-12-30,"['Anthus pratensis', 'Numenius arquata', 'Anas crecca', 'Mareca penelope', 'Linaria cannabina']",Recorded at North Bull Island,yes,yes,no,,,no,,,44100
143,610562,Branta,bernicla,,birds,Brant Goose,Alan Dalton,Ireland,"Dublin, Dublin City, County Dublin",53.3723,-6.1492,0,flight call,uncertain,uncertain,field recording,//xeno-canto.org/610562,https://xeno-canto.org/610562/download,XC610562-Brent 24dec20.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BBJSEFYVPV/ffts/XC610562-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BBJSEFYVPV/ffts/XC610562-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BBJSEFYVPV/ffts/XC610562-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BBJSEFYVPV/ffts/XC610562-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BBJSEFYVPV/wave/XC610562-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BBJSEFYVPV/wave/XC610562-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BBJSEFYVPV/wave/XC610562-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:28,08:30,2020-12-24,2020-12-25,['Pica pica'],Flock flying over a suburban estate,no,no,no,,,no,,,44100
144,604125,Branta,bernicla,,birds,Brant Goose,Julien Piette,France,"Dunkerque, Nord, Hauts-de-France",51.0445,2.3912,10,nocturnal flight call,,,field recording,//xeno-canto.org/604125,https://xeno-canto.org/604125/download,XC604125-201104_bernache cravant3.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC604125-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC604125-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC604125-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC604125-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/wave/XC604125-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/wave/XC604125-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/wave/XC604125-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:36,23:28,2020-11-04,2020-11-19,[],,unknown,unknown,unknown,,,no,,,44100
145,604124,Branta,bernicla,,birds,Brant Goose,Julien Piette,France,"Dunkerque, Nord, Hauts-de-France",51.0445,2.3912,10,nocturnal flight call,,,field recording,//xeno-canto.org/604124,https://xeno-canto.org/604124/download,XC604124-201104_bernache cravant2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC604124-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC604124-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC604124-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC604124-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/wave/XC604124-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/wave/XC604124-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/wave/XC604124-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:13,23:14,2020-11-04,2020-11-19,[],,unknown,unknown,unknown,,,no,,,44100
146,604122,Branta,bernicla,,birds,Brant Goose,Julien Piette,France,"Dunkerque, Nord, Hauts-de-France",51.0445,2.3912,10,nocturnal flight call,,,field recording,//xeno-canto.org/604122,https://xeno-canto.org/604122/download,XC604122-201104_bernache cravant.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC604122-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC604122-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC604122-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC604122-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/wave/XC604122-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/wave/XC604122-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/wave/XC604122-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:28,22:56,2020-11-04,2020-11-19,[],,unknown,unknown,unknown,,,no,,,44100
147,598958,Branta,bernicla,bernicla,birds,Brant Goose,Jens Kirkeby,Denmark,"Hønespidsen, Sønderho, Fanø",55.3409,8.4793,0,flight call,,,field recording,//xeno-canto.org/598958,https://xeno-canto.org/598958/download,XC598958-Brent Goose jk301020-347.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/ffts/XC598958-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/ffts/XC598958-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/ffts/XC598958-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/ffts/XC598958-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/wave/XC598958-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/wave/XC598958-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/wave/XC598958-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:34,11:30,2020-10-30,2020-10-30,[],,yes,yes,no,,,no,,,48000
148,594893,Branta,bernicla,,birds,Brant Goose,Frank Pierik,Netherlands,"Amersfoort, Amersfoort, Utrecht",52.1418,5.3724,30,nocturnal flight call,,,field recording,//xeno-canto.org/594893,https://xeno-canto.org/594893/download,XC594893-121020 raafQ.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DFHRMHOGTL/ffts/XC594893-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DFHRMHOGTL/ffts/XC594893-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DFHRMHOGTL/ffts/XC594893-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DFHRMHOGTL/ffts/XC594893-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DFHRMHOGTL/wave/XC594893-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DFHRMHOGTL/wave/XC594893-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DFHRMHOGTL/wave/XC594893-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:08,05:39,2020-10-12,2020-10-13,[],Northern raven?? Nocmig recording from rooftop.,no,no,no,,,no,,,44100
149,590499,Branta,bernicla,,birds,Brant Goose,Johan Lorentzon,Sweden,"Skanörs södra stadspark, Vellinge Municipality, Skåne län",55.4107,12.8449,0,nocturnal flight call,,,field recording,//xeno-canto.org/590499,https://xeno-canto.org/590499/download,XC590499-prgås200923_0450.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CLGVFSSVAA/ffts/XC590499-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CLGVFSSVAA/ffts/XC590499-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CLGVFSSVAA/ffts/XC590499-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CLGVFSSVAA/ffts/XC590499-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CLGVFSSVAA/wave/XC590499-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CLGVFSSVAA/wave/XC590499-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CLGVFSSVAA/wave/XC590499-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:22,05:50,2020-09-23,2020-09-23,[],,no,no,no,,,no,,,44100
150,590289,Branta,bernicla,,birds,Brant Goose,Johan Lorentzon,Sweden,"Skanörs södra stadspark, Vellinge Municipality, Skåne län",55.4107,12.8449,0,nocturnal flight call,,,field recording,//xeno-canto.org/590289,https://xeno-canto.org/590289/download,XC590289-prgås200921_2336.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CLGVFSSVAA/ffts/XC590289-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CLGVFSSVAA/ffts/XC590289-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CLGVFSSVAA/ffts/XC590289-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CLGVFSSVAA/ffts/XC590289-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CLGVFSSVAA/wave/XC590289-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CLGVFSSVAA/wave/XC590289-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CLGVFSSVAA/wave/XC590289-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:19,23:36,2020-09-21,2020-09-22,[],Migrating flock,no,no,no,,,no,,,44100
151,588758,Branta,bernicla,,birds,Brant Goose,Johan Lorentzon,Sweden,"Skanörs södra stadspark, Vellinge Municipality, Skåne län",55.4107,12.8449,0,nocturnal flight call,,,field recording,//xeno-canto.org/588758,https://xeno-canto.org/588758/download,XC588758-prgås200915_0243.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CLGVFSSVAA/ffts/XC588758-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CLGVFSSVAA/ffts/XC588758-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CLGVFSSVAA/ffts/XC588758-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CLGVFSSVAA/ffts/XC588758-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CLGVFSSVAA/wave/XC588758-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CLGVFSSVAA/wave/XC588758-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CLGVFSSVAA/wave/XC588758-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:24,02:43,2020-09-15,2020-09-15,[],,no,no,no,,,no,,,44100
152,552894,Branta,bernicla,bernicla,birds,Brant Goose,Ruud van Beusekom,Netherlands,"Oost, Oosterend, Texel, Noord-Holland",53.0959,4.893,0,flight call,,,field recording,//xeno-canto.org/552894,https://xeno-canto.org/552894/download,XC552894-LS101481rotgans8nov2015KrassekeetXC.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PKWMZIRVUO/ffts/XC552894-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PKWMZIRVUO/ffts/XC552894-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PKWMZIRVUO/ffts/XC552894-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PKWMZIRVUO/ffts/XC552894-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PKWMZIRVUO/wave/XC552894-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PKWMZIRVUO/wave/XC552894-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PKWMZIRVUO/wave/XC552894-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:15,?,2015-11-08,2020-05-01,[],,yes,yes,no,,,no,,,44100
153,552893,Branta,bernicla,bernicla,birds,Brant Goose,Ruud van Beusekom,Netherlands,"Oost, Oosterend, Texel, Noord-Holland",53.0959,4.893,0,flight call,,,field recording,//xeno-canto.org/552893,https://xeno-canto.org/552893/download,XC552893-LS101475rotganzen8nov2015KrassekeetXC.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PKWMZIRVUO/ffts/XC552893-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PKWMZIRVUO/ffts/XC552893-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PKWMZIRVUO/ffts/XC552893-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PKWMZIRVUO/ffts/XC552893-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PKWMZIRVUO/wave/XC552893-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PKWMZIRVUO/wave/XC552893-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PKWMZIRVUO/wave/XC552893-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:16,?,2015-11-08,2020-05-01,[],,yes,yes,no,,,no,,,44100
154,541405,Branta,bernicla,,birds,Brant Goose,Julien Piette,France,"Dunkerque, Nord, Hauts-de-France",51.0445,2.3912,10,nocturnal flight call,,,field recording,//xeno-canto.org/541405,https://xeno-canto.org/541405/download,XC541405-200402_bernache cravant.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC541405-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC541405-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC541405-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC541405-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/wave/XC541405-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/wave/XC541405-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AEYBSAOVGN/wave/XC541405-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:21,02:32,2020-04-03,2020-04-04,[],,unknown,unknown,unknown,,,no,,,44100
155,540716,Branta,bernicla,,birds,Brant Goose,Gaëtan Mineau,France,"Augan, Morbihan, Bretagne",47.9189,-2.2797,90,nocturnal flight call,,,field recording,//xeno-canto.org/540716,https://xeno-canto.org/540716/download,XC540716-Bernache_cravant_nfc_23h35.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/NPDCTXNQKI/ffts/XC540716-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NPDCTXNQKI/ffts/XC540716-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NPDCTXNQKI/ffts/XC540716-large.png', 'full': '//xeno-canto.org/sounds/uploaded/NPDCTXNQKI/ffts/XC540716-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/NPDCTXNQKI/wave/XC540716-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NPDCTXNQKI/wave/XC540716-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NPDCTXNQKI/wave/XC540716-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,23:30,2020-04-01,2020-04-02,[],,no,no,no,,,no,,,44100
156,540678,Branta,bernicla,,birds,Brant Goose,James P,United Kingdom,"Great Britain (near  Meppershall), Central Bedfordshire, England",52.0172,-0.34,70,"call, flight call, nocturnal flight call",,,field recording,//xeno-canto.org/540678,https://xeno-canto.org/540678/download,XC540678-Brent Geese-200402_0008.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CDVFBSRUDH/ffts/XC540678-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CDVFBSRUDH/ffts/XC540678-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CDVFBSRUDH/ffts/XC540678-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CDVFBSRUDH/ffts/XC540678-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CDVFBSRUDH/wave/XC540678-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CDVFBSRUDH/wave/XC540678-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CDVFBSRUDH/wave/XC540678-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:52,00:08,2020-04-02,2020-04-02,[],"Recorder runs all night. No modification to recording, but 300Hz high-pass filter set on recorder.  Not what I was expecting in Central Bedfordshire!",no,no,no,,,no,,,44100
157,531381,Branta,bernicla,bernicla,birds,Brant Goose,Stanislas Wroza,Netherlands,"Ouddorp, Goeree-Overflakkee, Zuid-Holland",51.8053,3.9622,0,flight call,,,field recording,//xeno-canto.org/531381,https://xeno-canto.org/531381/download,XC531381-Bernache cravant envol.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC531381-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC531381-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC531381-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC531381-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC531381-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC531381-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC531381-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:08,14:00,2020-03-01,2020-03-02,[],,yes,yes,no,,,no,,,48000
158,530113,Branta,bernicla,bernicla,birds,Brant Goose,Andrew Harrop,United Kingdom,"Frampton Marsh, Lincolnshire",52.926,0.027,10,"call, flight call",,,field recording,//xeno-canto.org/530113,https://xeno-canto.org/530113/download,XC530113-200225-BG clip.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HNYFHZLJOD/ffts/XC530113-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HNYFHZLJOD/ffts/XC530113-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HNYFHZLJOD/ffts/XC530113-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HNYFHZLJOD/ffts/XC530113-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HNYFHZLJOD/wave/XC530113-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HNYFHZLJOD/wave/XC530113-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HNYFHZLJOD/wave/XC530113-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:18,08:00,2020-02-25,2020-02-25,[],Calls from birds around pools behind sea wall. ,yes,yes,no,,,no,,,44100
159,526264,Branta,bernicla,,birds,Brant Goose,Stanislas Wroza,France,"Lège-Cap-Ferret, Gironde, Nouvelle-Aquitaine",44.6562,-1.2553,10,flight call,,,field recording,//xeno-canto.org/526264,https://xeno-canto.org/526264/download,XC526264-2019-10-22 Cap Ferret Bernache cravant un oiseau en vol +.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526264-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526264-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526264-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526264-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526264-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526264-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526264-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:39,09:00,2019-10-22,2020-02-10,[],,yes,yes,no,,,no,,,48000
160,526224,Branta,bernicla,bernicla,birds,Brant Goose,Stanislas Wroza,France,"Lège-Cap-Ferret, Gironde, Nouvelle-Aquitaine",44.6562,-1.2553,10,"alarm call, call, flight call, rolled calls, short calls, single bird flying off",,,field recording,//xeno-canto.org/526224,https://xeno-canto.org/526224/download,XC526224-2019-10-23 Cap Ferret Bernache cravant un individu cris courts puis cris roules +.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526224-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526224-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526224-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526224-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526224-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526224-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526224-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:39,09:00,2019-10-23,2020-02-10,[],,yes,yes,no,,,no,,,48000
161,526223,Branta,bernicla,bernicla,birds,Brant Goose,Stanislas Wroza,France,"Lège-Cap-Ferret, Gironde, Nouvelle-Aquitaine",44.6562,-1.2553,10,"alarm call, call, flight call, single bird flying off, various calls",,,field recording,//xeno-canto.org/526223,https://xeno-canto.org/526223/download,XC526223-2019-10-23 Cap Ferret Bernache cravant divers cris et envol.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526223-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526223-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526223-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526223-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526223-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526223-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526223-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:22,09:00,2019-10-23,2020-02-10,[],,yes,yes,no,,,no,,,48000
162,526222,Branta,bernicla,bernicla,birds,Brant Goose,Stanislas Wroza,France,"Lège-Cap-Ferret, Gironde, Nouvelle-Aquitaine",44.6562,-1.2553,10,"call, flight call, rolled calls, single bird flying off",,,field recording,//xeno-canto.org/526222,https://xeno-canto.org/526222/download,XC526222-2019-10-23 Cap Ferret Bernache cravant cris roules un individu +.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526222-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526222-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526222-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526222-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526222-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526222-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526222-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:02,09:00,2019-10-23,2020-02-10,[],,yes,yes,no,,,no,,,48000
163,526221,Branta,bernicla,bernicla,birds,Brant Goose,Stanislas Wroza,France,"Lège-Cap-Ferret, Gironde, Nouvelle-Aquitaine",44.6562,-1.2553,10,"alarm call, call, flight call, single bird flying off",,,field recording,//xeno-canto.org/526221,https://xeno-canto.org/526221/download,XC526221-2019-10-23 Cap Ferret Bernache cravant cris poses puis en vol un individu ++.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526221-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526221-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526221-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526221-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526221-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526221-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526221-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:51,09:00,2019-10-23,2020-02-10,[],,yes,yes,no,,,no,,,48000
